规划日期,目标日期,24:00基础模型,边界预测方法,预测_当日24:00,实际_当日24:00,预测_次日00:10,实际_次日00:10,预测_最后区间平均负载,实际_最后区间平均负载
2025-10-27,2025-10-28,Baseline,目标时刻上周同期,3565.34,3398.73,3352.4291,3482.3471,3458.8845499999998,3440.53855
2025-10-28,2025-10-29,Baseline,XGBoost跨日边界,3411.74,3486.63,3395.347900390625,3363.3565,3403.5439501953124,3424.99325
2025-10-28,2025-10-29,Baseline,历史跨日比例,3411.74,3486.63,3375.8241280840043,3363.3565,3393.7820640420023,3424.99325
2025-10-28,2025-10-29,Baseline,目标时刻上周同期,3411.74,3486.63,3452.2534,3363.3565,3431.9966999999997,3424.99325
2025-10-29,2025-10-30,Baseline,XGBoost跨日边界,3485.37,3494.38,3390.607421875,3472.5305,3437.9887109375,3483.45525
2025-10-29,2025-10-30,Baseline,历史跨日比例,3485.37,3494.38,3468.2481752502067,3472.5305,3476.8090876251035,3483.45525
2025-10-29,2025-10-30,Baseline,目标时刻上周同期,3485.37,3494.38,3433.9039,3472.5305,3459.63695,3483.45525
2025-10-30,2025-10-31,Baseline,XGBoost跨日边界,2689.4,2600.29,2475.532470703125,2433.8663,2582.4662353515623,2517.0781500000003
2025-10-30,2025-10-31,Baseline,历史跨日比例,2689.4,2600.29,2676.188365228916,2433.8663,2682.794182614458,2517.0781500000003
2025-10-30,2025-10-31,Baseline,目标时刻上周同期,2689.4,2600.29,2390.2326,2433.8663,2539.8163,2517.0781500000003
2025-10-31,2025-11-01,Baseline,XGBoost跨日边界,2482.68,2471.51,2575.18798828125,2342.2452,2528.933994140625,2406.8776
2025-10-31,2025-11-01,Baseline,历史跨日比例,2482.68,2471.51,2466.0699338403547,2342.2452,2474.374966920177,2406.8776
2025-10-31,2025-11-01,Baseline,目标时刻上周同期,2482.68,2471.51,2275.2439,2342.2452,2378.96195,2406.8776
2025-11-01,2025-11-02,Baseline,XGBoost跨日边界,3333.24,3406.47,3474.50146484375,3476.668,3403.870732421875,3441.569
2025-11-01,2025-11-02,Baseline,历史跨日比例,3333.24,3406.47,3310.939366440308,3476.668,3322.089683220154,3441.569
2025-11-01,2025-11-02,Baseline,目标时刻上周同期,3333.24,3406.47,3550.0563,3476.668,3441.64815,3441.569
2025-11-02,2025-11-03,Baseline,XGBoost跨日边界,3410.61,3256.76,3522.777587890625,3402.7052,3466.693793945313,3329.7326000000003
2025-11-02,2025-11-03,Baseline,历史跨日比例,3410.61,3256.76,3374.7060237546198,3402.7052,3392.65801187731,3329.7326000000003
2025-11-02,2025-11-03,Baseline,目标时刻上周同期,3410.61,3256.76,3430.3327,3402.7052,3420.47135,3329.7326000000003
2025-11-03,2025-11-04,Baseline,XGBoost跨日边界,3398.73,3477.43,3491.261474609375,3563.3362,3444.9957373046873,3520.3831
2025-11-03,2025-11-04,Baseline,历史跨日比例,3398.73,3477.43,3362.9510862032125,3563.3362,3380.8405431016063,3520.3831
2025-11-03,2025-11-04,Baseline,目标时刻上周同期,3398.73,3477.43,3482.3471,3563.3362,3440.53855,3520.3831
2025-11-04,2025-11-05,Baseline,XGBoost跨日边界,3486.63,3457.44,3382.980224609375,3388.5113,3434.8051123046876,3422.9756500000003
2025-11-04,2025-11-05,Baseline,历史跨日比例,3486.63,3457.44,3449.9257504093316,3388.5113,3468.277875204666,3422.9756500000003
2025-11-04,2025-11-05,Baseline,目标时刻上周同期,3486.63,3457.44,3363.3565,3388.5113,3424.99325,3422.9756500000003
2025-11-05,2025-11-06,Baseline,XGBoost跨日边界,3494.38,3203.62,3387.752685546875,3315.0687,3441.0663427734376,3259.34435
2025-11-05,2025-11-06,Baseline,历史跨日比例,3494.38,3203.62,3457.5941650577665,3315.0687,3475.9870825288835,3259.34435
2025-11-05,2025-11-06,Baseline,目标时刻上周同期,3494.38,3203.62,3472.5305,3315.0687,3483.45525,3259.34435
2025-11-06,2025-11-07,Baseline,XGBoost跨日边界,2600.29,2374.25,2483.745849609375,2332.5113,2542.0179248046875,2353.38065
