日期,发布时间,选择方法,选择依据历史天数,选择前历史MAE_A_kW,选择前历史MAE_B_kW,选择前历史MAE_C_kW
2025-03-10,6,B_历史形状,28,138.3957181878307,127.86175526895946,138.3957181878307
2025-03-10,12,B_历史形状,28,63.02331474867725,53.147799557705056,80.28961635648014
2025-03-10,18,B_历史形状,28,0.043634424603174606,0.04360625,0.043634424603174606
2025-03-11,0,B_历史形状,28,177.6915922825727,166.35886205563824,177.6915922825727
2025-03-11,6,B_历史形状,28,136.40296453373017,125.49424975198417,136.40296453373017
2025-03-11,12,B_历史形状,28,63.79760185185186,54.46521441385584,80.78162902995241
2025-03-11,18,B_历史形状,28,0.04517460317460318,0.044906746031746034,0.04517460317460318
2025-03-12,0,B_历史形状,28,179.9339900338955,169.06782215815147,179.9339900338955
2025-03-12,6,B_历史形状,28,137.45297496693124,126.26023966600532,137.45297496693124
2025-03-12,12,B_历史形状,28,65.55641873346562,56.25843206018521,82.0499086739183
2025-03-12,18,A_线性插值,28,0.044990972222222224,0.04535952380952381,0.044990972222222224
2025-03-13,0,B_历史形状,28,182.7531208498677,171.93098102885253,182.7531208498677
2025-03-13,6,B_历史形状,28,141.24911771935626,129.8050675650353,141.24911771935626
2025-03-13,12,B_历史形状,28,65.00908655753969,55.725491302910065,81.66636375593886
2025-03-13,18,A_线性插值,28,0.045505357142857146,0.04587390873015873,0.045505357142857146
2025-03-14,0,B_历史形状,28,183.38188690889547,172.66825497271824,183.38188690889547
2025-03-14,6,B_历史形状,28,140.49611197089948,128.69353446869493,140.49611197089948
2025-03-14,12,B_历史形状,28,65.00060666335979,55.91028111359129,80.6736789723649
2025-03-14,18,A_线性插值,28,0.046425992063492065,0.04679454365079365,0.046425992063492065
2025-03-15,0,B_历史形状,28,180.3572514674272,170.09405077504962,180.3572514674272
2025-03-15,6,B_历史形状,28,144.8951214395944,133.75401579309968,144.8951214395944
2025-03-15,12,B_历史形状,28,64.88870603505292,56.40223600777118,83.9545144338816
2025-03-15,18,A_线性插值,28,0.04832757936507937,0.04869613095238095,0.04832757936507937
2025-03-16,0,B_历史形状,28,177.56495132275128,167.62751535631614,177.56495132275128
2025-03-16,6,B_历史形状,28,150.47785667438276,138.92573596230164,150.47785667438276
2025-03-16,12,B_历史形状,28,66.53027538855821,57.954761512070135,85.1407746136973
2025-03-16,18,A_线性插值,28,0.05066319444444444,0.051031746031746025,0.05066319444444444
2025-03-17,0,B_历史形状,28,176.6884829571759,167.14482155877977,176.6884829571759
2025-03-17,6,B_历史形状,28,153.17941630842157,141.55437538304676,153.17941630842157
2025-03-17,12,B_历史形状,28,66.11689347718254,57.3661102058532,84.58555812595583
2025-03-17,18,A_线性插值,28,0.05316607142857143,0.053534623015873015,0.05316607142857143
2025-03-18,0,B_历史形状,28,171.43450159143518,161.74921986400463,171.43450159143518
2025-03-18,6,B_历史形状,28,157.75238802910056,146.72084060295418,157.75238802910056
2025-03-18,12,B_历史形状,28,65.01714123677249,56.38137611607145,84.02906261319251
2025-03-18,18,A_线性插值,28,0.0571484126984127,0.05751696428571428,0.0571484126984127
2025-03-19,0,B_历史形状,28,176.16870400132277,166.14299719535384,176.16870400132277
2025-03-19,6,B_历史形状,28,157.81232745260144,146.6859167879189,157.81232745260144
2025-03-19,12,B_历史形状,28,64.87556976686508,56.27277470238097,82.20345898026176
2025-03-19,18,A_线性插值,28,0.06043065476190477,0.060799206349206346,0.06043065476190477
2025-03-20,0,B_历史形状,28,180.11502979497354,170.9217749958664,180.11502979497354
2025-03-20,6,B_历史形状,28,160.39162222773368,150.06848442735895,160.39162222773368
2025-03-20,12,B_历史形状,28,67.11079876818783,58.74927934854499,85.57674139699292
2025-03-20,18,A_线性插值,28,0.06606984126984128,0.06643839285714286,0.06606984126984128
2025-03-21,0,B_历史形状,28,184.47099835069443,176.11736541005288,184.47099835069443
2025-03-21,6,B_历史形状,28,165.46413643077602,155.94958514109354,165.46413643077602
2025-03-21,12,B_历史形状,28,67.74583913690478,60.33710630373679,85.61727410657831
2025-03-21,18,A_线性插值,28,0.07164871031746033,0.07202212301587303,0.07164871031746033
2025-03-22,0,B_历史形状,28,189.0128089988426,180.88880094039354,189.0128089988426
2025-03-22,6,B_历史形状,28,163.1432072585979,155.12255692515436,163.1432072585979
2025-03-22,12,B_历史形状,28,67.77869947916669,61.31309277447092,85.29718882258551
2025-03-22,18,A_线性插值,28,0.07780863095238097,0.07821294642857143,0.07780863095238097
2025-03-23,0,B_历史形状,28,189.94316652612434,182.45914725322424,189.94316652612434
2025-03-23,6,B_历史形状,28,166.48928993055557,159.57088694334217,166.48928993055557
2025-03-23,12,B_历史形状,28,68.84417024636245,62.589356175595256,86.43847011740549
2025-03-23,18,A_线性插值,28,0.08550823412698415,0.08597936507936509,0.08550823412698415
2025-03-24,0,B_历史形状,28,194.42278622685185,187.15600164103836,194.42278622685185
2025-03-24,6,B_历史形状,28,166.064476151896,159.52320498787478,166.07132201545974
2025-03-24,12,B_历史形状,28,67.95675524140213,61.72062583085319,85.37818996932414
2025-03-24,18,A_线性插值,28,0.11149786706349207,0.1125356646825397,0.35619478999810716
2025-03-25,0,B_历史形状,28,192.50259258432538,185.22303095651458,192.50259258432538
2025-03-25,6,B_历史形状,28,163.31690694995592,157.8191096230159,163.29169784391084
2025-03-25,12,B_历史形状,28,69.17631963458994,63.64454313409393,83.84109678532643
2025-03-25,18,A_线性插值,28,0.17679196428571428,0.17847083333333336,0.8519947665743935
2025-03-26,0,B_历史形状,28,193.4309989624669,186.71354937375992,193.4309989624669
2025-03-26,6,B_历史形状,28,160.2550579034392,156.16666142250887,160.21427801391005
2025-03-26,12,B_历史形状,28,69.01779126157409,64.26507800512567,82.26640913968431
2025-03-26,18,A_线性插值,28,0.28235545634920634,0.28443685515873013,0.8542195681616952
2025-03-27,0,B_历史形状,28,196.21994164599866,189.8829176380622,196.21994164599866
2025-03-27,6,B_历史形状,28,160.9250489693563,157.16193888613319,160.88432775632296
2025-03-27,12,B_历史形状,28,69.60886201223546,65.86916367394181,83.0888510852729
2025-03-27,18,A_线性插值,28,0.447045386904762,0.44912499999999994,1.3013250956419118
2025-03-28,0,B_历史形状,28,198.52526327298276,192.37054800347224,198.52526327298276
2025-03-28,6,B_历史形状,28,163.860059981261,160.99207791556438,163.70245444868652
2025-03-28,12,B_历史形状,28,70.33138469742063,67.48264856564154,83.70494533608483
2025-03-28,18,A_线性插值,28,0.6490835317460318,0.6511631448412699,1.3070546026789966
2025-03-29,0,B_历史形状,28,203.64937225529096,197.80130364996694,203.64937225529096
2025-03-29,6,B_历史形状,28,161.9178626377866,160.3429420221561,161.7342675419564
2025-03-29,12,B_历史形状,28,69.4170197337963,67.1895046750992,80.95803007639746
2025-03-29,18,A_线性插值,28,0.9050643353174603,0.9071439484126984,1.635635201965238
2025-03-30,0,B_历史形状,28,200.23021249999996,195.10632697172622,200.23021249999996
2025-03-30,6,B_历史形状,28,158.25867010582007,157.3087232280644,158.17595333447125
2025-03-30,12,B_历史形状,28,69.55623177083334,67.8123990120701,78.01812016279675
2025-03-30,18,A_线性插值,28,1.2080630952380953,1.2101427083333332,1.8465693143493238
2025-03-31,0,B_历史形状,28,206.64279167493387,201.55381284308868,206.64279167493387
2025-03-31,6,C_残差同化,28,157.363904039903,157.2700277943122,157.23200838469432
2025-03-31,12,B_历史形状,28,71.10591125165344,69.17882461144181,78.4418676312819
2025-03-31,18,A_线性插值,28,1.549756398809524,1.5518360119047618,1.8499174720231846
2025-04-01,0,B_历史形状,28,205.6965292906746,202.07994720775469,205.6965292906746
2025-04-01,6,A_线性插值,28,159.1950278769841,159.2067169863316,159.219528889571
2025-04-01,12,B_历史形状,28,72.53608745866403,71.00483223379631,79.03933830423168
2025-04-01,18,C_残差同化,28,1.8948266865079366,1.896906299603175,1.8573465743599775
2025-04-02,0,B_历史形状,28,210.23688630952375,206.145535588211,210.23688630952375
2025-04-02,6,B_历史形状,28,160.68661667217813,160.3221869460979,160.78067432242185
2025-04-02,12,B_历史形状,28,72.14920357969577,70.32684181134262,78.172816497676
2025-04-02,18,C_残差同化,28,2.314572867063492,2.31665248015873,2.0616451857950233
2025-04-03,0,B_历史形状,28,208.23960848627644,204.9410309606482,208.23960848627644
2025-04-03,6,B_历史形状,28,162.13631835868605,161.84219901620372,162.59070429619456
2025-04-03,12,B_历史形状,28,71.59725305886244,69.2603123181217,76.57005116611613
2025-04-03,18,C_残差同化,28,2.8249095238095236,2.826989136904762,2.1379118191088606
2025-04-04,0,B_历史形状,28,214.9074631820436,211.49272645295966,214.9074631820436
2025-04-04,6,B_历史形状,28,161.33244710097003,160.9780473820547,162.08797879739853
2025-04-04,12,B_历史形状,28,72.37233781415344,70.4296599867725,75.95031343107243
2025-04-04,18,C_残差同化,28,3.361537896825397,3.3636175099206347,3.0566639907769018
2025-04-05,0,B_历史形状,28,211.3472384589947,208.34253563161377,211.3472384589947
2025-04-05,6,A_线性插值,28,162.19242248126102,162.33357746913583,162.68855049565445
2025-04-05,12,B_历史形状,28,72.64974222883596,70.6315012276786,77.9923438815528
2025-04-05,18,C_残差同化,28,4.008971527777778,4.011051140873016,4.000407488502165
2025-04-06,0,B_历史形状,28,214.77662714120373,211.81726899801586,214.77662714120373
2025-04-06,6,A_线性插值,28,164.34186450066136,165.22507752425045,165.04624269601484
2025-04-06,12,B_历史形状,28,75.59106969246032,74.1174283564815,80.56169350153367
2025-04-06,18,C_残差同化,28,4.632712103174604,4.634791716269842,4.090797460721626
2025-04-07,0,B_历史形状,28,212.12085099619708,209.3683222842262,212.12085099619708
2025-04-07,6,A_线性插值,28,162.3351557484568,163.68672531139768,163.44477689444366
2025-04-07,12,B_历史形状,28,76.10385767195764,75.2400744088955,80.96742485164658
2025-04-07,18,C_残差同化,28,5.29392931547619,5.2830252232142865,5.024493186202867
2025-04-08,0,B_历史形状,28,217.57019998759918,214.85056365740743,217.57019998759918
2025-04-08,6,A_线性插值,28,161.45359554673723,163.0984830660273,162.74547920919252
2025-04-08,12,B_历史形状,28,75.52952286706349,74.96987114748677,80.53976264573988
2025-04-08,18,C_残差同化,28,5.987492509920635,5.930970163690476,5.5351979928241155
2025-04-09,0,B_历史形状,28,217.45861495949072,214.0647349309689,217.45861495949072
2025-04-09,6,A_线性插值,28,160.85900151565258,162.48611394675922,162.42055074750706
2025-04-09,12,B_历史形状,28,75.213480067791,74.91925951967595,80.40729681448411
2025-04-09,18,C_残差同化,28,6.683579365079366,6.540367956349207,6.116788634838171
2025-04-10,0,B_历史形状,28,216.18676057787698,213.27215421213623,216.18676057787698
2025-04-10,6,A_线性插值,28,157.84170602954143,159.79178051973105,159.73695494148427
2025-04-10,12,B_历史形状,28,77.18670206679893,76.69007393353176,83.13881234320154
2025-04-10,18,C_残差同化,28,7.518709771825397,7.239269072420634,6.923653727403287
2025-04-11,0,B_历史形状,28,216.67607625661373,213.9852738033234,216.67607625661373
2025-04-11,6,A_线性插值,28,164.03086296847442,165.9224109705688,166.1091704910541
2025-04-11,12,B_历史形状,28,77.96314017030423,77.49975083912038,85.84168884817022
2025-04-11,18,C_残差同化,28,8.293078075396826,7.828820163690475,7.36383175752448
2025-04-12,0,B_历史形状,28,221.48346536044974,219.0243243634259,221.48346536044974
2025-04-12,6,A_线性插值,28,161.35515381944444,163.47200208608905,163.25546636463352
2025-04-12,12,B_历史形状,28,78.83203467261903,78.04480171957672,83.74379143717456
2025-04-12,18,C_残差同化,28,9.222046031746032,8.526874975198412,7.658717529089699
2025-04-13,0,B_历史形状,28,228.80652100281085,226.01359024264215,228.80652100281085
2025-04-13,6,A_线性插值,28,154.69424131393296,157.04559396770273,157.0472928062811
2025-04-13,12,B_历史形状,28,78.12010415839946,77.17383164682539,84.30508097380643
2025-04-13,18,C_残差同化,28,10.008463541666668,9.03155642361111,8.332417464247209
2025-04-14,0,B_历史形状,28,228.15895389384923,225.08522215195103,228.15895389384923
2025-04-14,6,A_线性插值,28,152.36372097663138,154.95587276234565,154.86097869217983
2025-04-14,12,B_历史形状,28,78.65470715112431,77.6216708746693,85.14804519044473
2025-04-14,18,C_残差同化,28,10.834308432539682,9.532863665674602,8.712878713161457
2025-04-15,0,B_历史形状,28,230.40032960069445,227.76368603463953,230.40032960069445
2025-04-15,6,A_线性插值,28,151.40115574845677,154.4913961171737,154.00840376202171
2025-04-15,12,B_历史形状,28,81.06886665839946,80.24788555720899,85.76300847769626
2025-04-15,18,C_残差同化,28,11.8577939484127,10.210066344246032,9.132396211725
2025-04-16,0,B_历史形状,28,226.39811699322095,223.94718202918315,226.39811699322095
2025-04-16,6,A_线性插值,28,151.00435219907405,153.61686322751322,154.32574202457585
2025-04-16,12,B_历史形状,28,82.45194985945766,81.49035930472881,87.53451822572181
2025-04-16,18,C_残差同化,28,12.908696527777778,10.875056870039684,9.599117595323262
2025-04-17,0,B_历史形状,28,223.82425031828706,220.5168936631944,223.82425031828706
2025-04-17,6,A_线性插值,28,151.29522885802467,153.01444556051587,154.64816590659464
2025-04-17,12,B_历史形状,28,80.22863566468253,79.63446629877646,82.85175302037153
2025-04-17,18,C_残差同化,28,13.862540426587303,11.360141889880952,10.743183001213866
2025-04-18,0,B_历史形状,28,220.28298446593914,217.19944121610447,220.28298446593914
2025-04-18,6,A_线性插值,28,145.59028251763667,146.14609638723542,149.68412553458083
2025-04-18,12,B_历史形状,28,81.12968343253966,79.78006426504628,84.66175277790133
2025-04-18,18,C_残差同化,28,14.794196825396826,11.763992063492065,11.311955473478188
2025-04-19,0,B_历史形状,28,215.20573065889545,212.1597677641369,215.20573065889545
2025-04-19,6,B_历史形状,28,146.62429475859787,146.58589133597883,151.16291639247552
2025-04-19,12,B_历史形状,28,83.52338694609786,82.3135623057209,87.70120630234433
2025-04-19,18,C_残差同化,28,15.835313392857145,12.22554779265873,11.549573638785887
2025-04-20,0,B_历史形状,28,222.3424421544312,218.4474095465443,222.3424421544312
2025-04-20,6,B_历史形状,28,147.46968583002644,146.54241094301145,152.76935963481876
2025-04-20,12,B_历史形状,28,83.2322739748677,81.85341965112433,87.42292793352281
2025-04-20,18,B_历史形状,28,16.91514890873016,12.676319766865081,13.003908001187009
2025-04-21,0,B_历史形状,28,220.241784395668,216.56607187086638,220.241784395668
2025-04-21,6,B_历史形状,28,145.18437567239857,144.41027788249556,150.86998367498913
2025-04-21,12,B_历史形状,28,83.93222037863754,83.14178363508599,88.2422414620735
2025-04-21,18,B_历史形状,28,17.769712748015873,12.935500768849208,13.849357108477657
2025-04-22,0,B_历史形状,28,226.5026302000661,222.1201993510251,226.5026302000661
2025-04-22,6,B_历史形状,28,146.32412099316574,145.81098448247351,151.67536217294602
2025-04-22,12,B_历史形状,28,82.74791464947089,81.51246105737434,88.41030352670774
2025-04-22,18,B_历史形状,28,18.846747023809524,13.356650520833332,14.372506348550719
2025-04-23,0,B_历史形状,28,225.99414653191135,221.66426661086308,225.99414653191135
2025-04-23,6,B_历史形状,28,144.49041829254847,143.2112613756614,150.1171069596655
